pin,slack
LED_ctrl_0/un2_counter_1_cry_8:UB,
LED_ctrl_0/un2_counter_1_cry_2:A,
LED_ctrl_0/un2_counter_1_cry_2:B,1997017
LED_ctrl_0/un2_counter_1_cry_2:C,
LED_ctrl_0/un2_counter_1_cry_2:CC,
LED_ctrl_0/un2_counter_1_cry_2:D,
LED_ctrl_0/un2_counter_1_cry_2:P,1997017
LED_ctrl_0/un2_counter_1_cry_2:UB,
LED_obuf[0]/U0/U_IOOUTFF:A,
LED_obuf[0]/U0/U_IOOUTFF:Y,
LED_ctrl_0/un2_counter_cry_16:A,
LED_ctrl_0/un2_counter_cry_16:B,1997743
LED_ctrl_0/un2_counter_cry_16:C,
LED_ctrl_0/un2_counter_cry_16:CC,1996787
LED_ctrl_0/un2_counter_cry_16:D,
LED_ctrl_0/un2_counter_cry_16:P,
LED_ctrl_0/un2_counter_cry_16:S,1996787
LED_ctrl_0/un2_counter_cry_16:UB,
LED_ctrl_0/pb_reg2:ADn,
LED_ctrl_0/pb_reg2:ALn,
LED_ctrl_0/pb_reg2:CLK,
LED_ctrl_0/pb_reg2:D,1998818
LED_ctrl_0/pb_reg2:EN,
LED_ctrl_0/pb_reg2:LAT,
LED_ctrl_0/pb_reg2:Q,
LED_ctrl_0/pb_reg2:SD,
LED_ctrl_0/pb_reg2:SLn,
LED_ctrl_0/un2_counter_cry_1:A,
LED_ctrl_0/un2_counter_cry_1:B,1996876
LED_ctrl_0/un2_counter_cry_1:C,
LED_ctrl_0/un2_counter_cry_1:CC,
LED_ctrl_0/un2_counter_cry_1:D,
LED_ctrl_0/un2_counter_cry_1:P,1996876
LED_ctrl_0/un2_counter_cry_1:UB,
LED_ctrl_0/sh_lft[1]:ADn,
LED_ctrl_0/sh_lft[1]:ALn,
LED_ctrl_0/sh_lft[1]:CLK,
LED_ctrl_0/sh_lft[1]:D,
LED_ctrl_0/sh_lft[1]:EN,
LED_ctrl_0/sh_lft[1]:LAT,
LED_ctrl_0/sh_lft[1]:Q,
LED_ctrl_0/sh_lft[1]:SD,
LED_ctrl_0/sh_lft[1]:SLn,
LED_ctrl_0/counter[14]:ADn,
LED_ctrl_0/counter[14]:ALn,
LED_ctrl_0/counter[14]:CLK,1997743
LED_ctrl_0/counter[14]:D,1996768
LED_ctrl_0/counter[14]:EN,
LED_ctrl_0/counter[14]:LAT,
LED_ctrl_0/counter[14]:Q,1997743
LED_ctrl_0/counter[14]:SD,
LED_ctrl_0/counter[14]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_15:A,
FCCC_0/CCC_INST/IP_INTERFACE_15:B,
FCCC_0/CCC_INST/IP_INTERFACE_15:C,
FCCC_0/CCC_INST/IP_INTERFACE_15:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_15:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_15:IPC,
LED_ctrl_0/un2_counter_cry_4:A,
LED_ctrl_0/un2_counter_cry_4:B,1997743
LED_ctrl_0/un2_counter_cry_4:C,
LED_ctrl_0/un2_counter_cry_4:CC,
LED_ctrl_0/un2_counter_cry_4:D,
LED_ctrl_0/un2_counter_cry_4:P,
LED_ctrl_0/un2_counter_cry_4:S,1997743
LED_ctrl_0/un2_counter_cry_4:UB,
LED_ctrl_0/counter[17]:ADn,
LED_ctrl_0/counter[17]:ALn,
LED_ctrl_0/counter[17]:CLK,1997737
LED_ctrl_0/counter[17]:D,1996834
LED_ctrl_0/counter[17]:EN,
LED_ctrl_0/counter[17]:LAT,
LED_ctrl_0/counter[17]:Q,1997737
LED_ctrl_0/counter[17]:SD,
LED_ctrl_0/counter[17]:SLn,
LED_obuf[1]/U0/U_IOENFF:A,
LED_obuf[1]/U0/U_IOENFF:Y,
LED_ctrl_0/counter[5]:ADn,
LED_ctrl_0/counter[5]:ALn,
LED_ctrl_0/counter[5]:CLK,1997743
LED_ctrl_0/counter[5]:D,1997743
LED_ctrl_0/counter[5]:EN,
LED_ctrl_0/counter[5]:LAT,
LED_ctrl_0/counter[5]:Q,1997743
LED_ctrl_0/counter[5]:SD,
LED_ctrl_0/counter[5]:SLn,
LED_obuf[1]/U0/U_IOOUTFF:A,
LED_obuf[1]/U0/U_IOOUTFF:Y,
FCCC_0/CCC_INST/IP_INTERFACE_8:A,
FCCC_0/CCC_INST/IP_INTERFACE_8:B,
FCCC_0/CCC_INST/IP_INTERFACE_8:C,
FCCC_0/CCC_INST/IP_INTERFACE_8:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_8:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_8:IPC,
AND2_0_RNIKOS1/U0:An,
AND2_0_RNIKOS1/U0:ENn,
AND2_0_RNIKOS1/U0:YWn,
LED_ctrl_0/counter[13]:ADn,
LED_ctrl_0/counter[13]:ALn,
LED_ctrl_0/counter[13]:CLK,1997112
LED_ctrl_0/counter[13]:D,1996826
LED_ctrl_0/counter[13]:EN,
LED_ctrl_0/counter[13]:LAT,
LED_ctrl_0/counter[13]:Q,1997112
LED_ctrl_0/counter[13]:SD,
LED_ctrl_0/counter[13]:SLn,
LED_ctrl_0/counter_inferred_clock_RNIVA6D[17]/U0_RGB1:An,
LED_ctrl_0/counter_inferred_clock_RNIVA6D[17]/U0_RGB1:ENn,
LED_ctrl_0/counter_inferred_clock_RNIVA6D[17]/U0_RGB1:YL,
LED_ctrl_0/un2_counter_cry_17:A,
LED_ctrl_0/un2_counter_cry_17:B,
LED_ctrl_0/un2_counter_cry_17:C,
LED_ctrl_0/un2_counter_cry_17:CC,
LED_ctrl_0/un2_counter_cry_17:D,
LED_ctrl_0/un2_counter_cry_17:P,
LED_ctrl_0/un2_counter_cry_17:UB,
LED_ctrl_0/LED[0]:A,
LED_ctrl_0/LED[0]:B,
LED_ctrl_0/LED[0]:C,
LED_ctrl_0/LED[0]:D,
LED_ctrl_0/LED[0]:Y,
FCCC_0/CCC_INST/INST_CCC_IP:CLK0,
FCCC_0/CCC_INST/INST_CCC_IP:CLK0_PAD,
FCCC_0/CCC_INST/INST_CCC_IP:CLK1,
FCCC_0/CCC_INST/INST_CCC_IP:CLK1_PAD,
FCCC_0/CCC_INST/INST_CCC_IP:CLK2,
FCCC_0/CCC_INST/INST_CCC_IP:CLK2_PAD,
FCCC_0/CCC_INST/INST_CCC_IP:CLK3,
FCCC_0/CCC_INST/INST_CCC_IP:CLK3_PAD,
FCCC_0/CCC_INST/INST_CCC_IP:GL0,
FCCC_0/CCC_INST/INST_CCC_IP:GPD0_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:GPD1_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:GPD2_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:GPD3_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:LOCK,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX0_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX0_HOLD_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX0_SEL,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX1_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX1_HOLD_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX1_SEL,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX2_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX2_HOLD_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX2_SEL,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX3_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX3_HOLD_N,
FCCC_0/CCC_INST/INST_CCC_IP:NGMUX3_SEL,
FCCC_0/CCC_INST/INST_CCC_IP:PADDR[2],
FCCC_0/CCC_INST/INST_CCC_IP:PADDR[3],
FCCC_0/CCC_INST/INST_CCC_IP:PADDR[4],
FCCC_0/CCC_INST/INST_CCC_IP:PADDR[5],
FCCC_0/CCC_INST/INST_CCC_IP:PADDR[6],
FCCC_0/CCC_INST/INST_CCC_IP:PADDR[7],
FCCC_0/CCC_INST/INST_CCC_IP:PCLK,
FCCC_0/CCC_INST/INST_CCC_IP:PENABLE,
FCCC_0/CCC_INST/INST_CCC_IP:PLL_ARST_N,
FCCC_0/CCC_INST/INST_CCC_IP:PLL_BYPASS_N,
FCCC_0/CCC_INST/INST_CCC_IP:PLL_POWERDOWN_N,
FCCC_0/CCC_INST/INST_CCC_IP:PRESET_N,
FCCC_0/CCC_INST/INST_CCC_IP:PSEL,
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[0],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[1],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[2],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[3],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[4],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[5],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[6],
FCCC_0/CCC_INST/INST_CCC_IP:PWDATA[7],
FCCC_0/CCC_INST/INST_CCC_IP:PWRITE,
FCCC_0/CCC_INST/INST_CCC_IP:RCOSC_1MHZ,
FCCC_0/CCC_INST/INST_CCC_IP:RCOSC_25_50MHZ,
FCCC_0/CCC_INST/INST_CCC_IP:XTLOSC,
LED_ctrl_0/un2_counter_cry_1_FCINST1:A,1996768
LED_ctrl_0/un2_counter_cry_1_FCINST1:CC,
LED_ctrl_0/un2_counter_cry_1_FCINST1:P,
LED_ctrl_0/un2_counter_cry_1_FCINST1:UB,1996768
LED_ctrl_0/un2_counter_cry_13:A,
LED_ctrl_0/un2_counter_cry_13:B,1997112
LED_ctrl_0/un2_counter_cry_13:C,
LED_ctrl_0/un2_counter_cry_13:CC,1996826
LED_ctrl_0/un2_counter_cry_13:D,
LED_ctrl_0/un2_counter_cry_13:P,1997112
LED_ctrl_0/un2_counter_cry_13:S,1996826
LED_ctrl_0/un2_counter_cry_13:UB,
FCCC_0/CCC_INST/IP_INTERFACE_4:A,
FCCC_0/CCC_INST/IP_INTERFACE_4:B,
FCCC_0/CCC_INST/IP_INTERFACE_4:C,
FCCC_0/CCC_INST/IP_INTERFACE_4:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_4:IPC,
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[0],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[10],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[11],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[1],1997482
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[2],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[3],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[4],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[5],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[6],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[7],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[8],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CC[9],
LED_ctrl_0/un2_counter_s_1_40_CC_0:CI,
LED_ctrl_0/un2_counter_s_1_40_CC_0:CO,1996834
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[0],1996878
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[10],
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[11],
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[1],1996834
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[2],1997017
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[3],1996993
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[4],
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[5],
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[6],1997005
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[7],1997054
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[8],1997124
LED_ctrl_0/un2_counter_s_1_40_CC_0:P[9],1997111
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[0],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[10],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[11],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[1],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[2],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[3],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[4],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[5],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[6],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[7],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[8],
LED_ctrl_0/un2_counter_s_1_40_CC_0:UB[9],
LED_ctrl_0/counter[4]:ADn,
LED_ctrl_0/counter[4]:ALn,
LED_ctrl_0/counter[4]:CLK,1997743
LED_ctrl_0/counter[4]:D,1997743
LED_ctrl_0/counter[4]:EN,
LED_ctrl_0/counter[4]:LAT,
LED_ctrl_0/counter[4]:Q,1997743
LED_ctrl_0/counter[4]:SD,
LED_ctrl_0/counter[4]:SLn,
LED_ctrl_0/counter[16]:ADn,
LED_ctrl_0/counter[16]:ALn,
LED_ctrl_0/counter[16]:CLK,1997743
LED_ctrl_0/counter[16]:D,1996787
LED_ctrl_0/counter[16]:EN,
LED_ctrl_0/counter[16]:LAT,
LED_ctrl_0/counter[16]:Q,1997743
LED_ctrl_0/counter[16]:SD,
LED_ctrl_0/counter[16]:SLn,
LED_ctrl_0/un2_counter_1_cry_14:A,
LED_ctrl_0/un2_counter_1_cry_14:B,
LED_ctrl_0/un2_counter_1_cry_14:C,
LED_ctrl_0/un2_counter_1_cry_14:CC,
LED_ctrl_0/un2_counter_1_cry_14:D,
LED_ctrl_0/un2_counter_1_cry_14:P,
LED_ctrl_0/un2_counter_1_cry_14:UB,
LED_ctrl_0/un2_counter_cry_2:A,
LED_ctrl_0/un2_counter_cry_2:B,1997059
LED_ctrl_0/un2_counter_cry_2:C,
LED_ctrl_0/un2_counter_cry_2:CC,
LED_ctrl_0/un2_counter_cry_2:D,
LED_ctrl_0/un2_counter_cry_2:P,1997059
LED_ctrl_0/un2_counter_cry_2:S,1997743
LED_ctrl_0/un2_counter_cry_2:UB,
LED_ctrl_0/un2_counter_cry_15:A,
LED_ctrl_0/un2_counter_cry_15:B,1997283
LED_ctrl_0/un2_counter_cry_15:C,
LED_ctrl_0/un2_counter_cry_15:CC,1996858
LED_ctrl_0/un2_counter_cry_15:D,
LED_ctrl_0/un2_counter_cry_15:P,1997283
LED_ctrl_0/un2_counter_cry_15:S,1996858
LED_ctrl_0/un2_counter_cry_15:UB,
LED_ctrl_0/un2_counter_cry_3:A,
LED_ctrl_0/un2_counter_cry_3:B,1997035
LED_ctrl_0/un2_counter_cry_3:C,
LED_ctrl_0/un2_counter_cry_3:CC,
LED_ctrl_0/un2_counter_cry_3:D,
LED_ctrl_0/un2_counter_cry_3:P,1997035
LED_ctrl_0/un2_counter_cry_3:S,1997743
LED_ctrl_0/un2_counter_cry_3:UB,
LED_ctrl_0/un2_counter_cry_12:A,
LED_ctrl_0/un2_counter_cry_12:B,1997084
LED_ctrl_0/un2_counter_cry_12:C,
LED_ctrl_0/un2_counter_cry_12:CC,1996904
LED_ctrl_0/un2_counter_cry_12:D,
LED_ctrl_0/un2_counter_cry_12:P,1997084
LED_ctrl_0/un2_counter_cry_12:S,1996904
LED_ctrl_0/un2_counter_cry_12:UB,
LED_ctrl_0/counter[7]:ADn,
LED_ctrl_0/counter[7]:ALn,
LED_ctrl_0/counter[7]:CLK,1997054
LED_ctrl_0/counter[7]:D,1996925
LED_ctrl_0/counter[7]:EN,
LED_ctrl_0/counter[7]:LAT,
LED_ctrl_0/counter[7]:Q,1997054
LED_ctrl_0/counter[7]:SD,
LED_ctrl_0/counter[7]:SLn,
LED_ctrl_0/counter[12]:ADn,
LED_ctrl_0/counter[12]:ALn,
LED_ctrl_0/counter[12]:CLK,1997034
LED_ctrl_0/counter[12]:D,1996904
LED_ctrl_0/counter[12]:EN,
LED_ctrl_0/counter[12]:LAT,
LED_ctrl_0/counter[12]:Q,1997034
LED_ctrl_0/counter[12]:SD,
LED_ctrl_0/counter[12]:SLn,
LED_obuf[0]/U0/U_IOENFF:A,
LED_obuf[0]/U0/U_IOENFF:Y,
LED_ctrl_0/un2_counter_1_cry_10:A,
LED_ctrl_0/un2_counter_1_cry_10:B,
LED_ctrl_0/un2_counter_1_cry_10:C,
LED_ctrl_0/un2_counter_1_cry_10:CC,
LED_ctrl_0/un2_counter_1_cry_10:D,
LED_ctrl_0/un2_counter_1_cry_10:P,
LED_ctrl_0/un2_counter_1_cry_10:UB,
FCCC_0/CCC_INST/IP_INTERFACE_14:A,
FCCC_0/CCC_INST/IP_INTERFACE_14:B,
FCCC_0/CCC_INST/IP_INTERFACE_14:C,
FCCC_0/CCC_INST/IP_INTERFACE_14:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_14:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_14:IPC,
DEVRST_N,
PB_SW,
LED<0>,
LED<1>,
